id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1378,12/02/2017,Sassuolo,Chievo,1,3,A,1,1,D,13,19,5,7,16,7,6,3,0,3,1,0
1379,12/02/2017,Torino,Pescara,5,3,H,3,0,H,19,8,9,5,20,12,7,5,1,3,0,0
1380,13/02/2017,Lazio,Milan,1,1,D,1,0,H,23,9,10,4,14,14,5,8,2,2,0,0
1381,17/02/2017,Juventus,Palermo,4,1,H,2,0,H,14,8,7,3,12,12,8,3,1,1,0,0
1382,18/02/2017,Atalanta,Crotone,1,0,H,0,0,D,14,5,3,2,15,18,4,3,2,5,0,0
1383,18/02/2017,Empoli,Lazio,1,2,A,0,0,D,6,21,2,8,14,7,1,9,3,1,0,0
1384,19/02/2017,Bologna,Inter,0,1,A,0,0,D,8,16,1,5,18,18,1,7,1,4,0,0
1385,19/02/2017,Chievo,Napoli,1,3,A,0,2,A,13,17,3,6,11,13,6,5,1,0,0,0
1386,19/02/2017,Milan,Fiorentina,2,1,H,2,1,H,6,18,4,7,11,13,3,7,3,2,0,0
1387,19/02/2017,Pescara,Genoa,5,0,H,3,0,H,8,13,6,2,14,15,5,9,2,1,0,0
1388,19/02/2017,Roma,Torino,4,1,H,2,0,H,20,12,7,4,14,9,5,6,0,2,0,0
1389,19/02/2017,Sampdoria,Cagliari,1,1,D,1,1,D,13,10,2,4,21,23,4,4,4,6,0,0
1390,19/02/2017,Udinese,Sassuolo,1,2,A,1,0,H,10,14,5,6,8,10,7,8,3,2,0,0
1391,25/02/2017,Juventus,Empoli,2,0,H,0,0,D,24,6,6,1,12,11,3,1,0,1,0,0
1392,25/02/2017,Napoli,Atalanta,0,2,A,0,1,A,20,8,8,5,8,10,7,10,1,1,0,1
1393,26/02/2017,Chievo,Pescara,2,0,H,1,0,H,20,13,8,3,12,16,6,6,3,3,0,0
1394,26/02/2017,Crotone,Cagliari,1,2,A,1,1,D,19,7,1,2,14,11,6,1,3,1,0,0
1395,26/02/2017,Genoa,Bologna,1,1,D,0,0,D,20,13,6,4,15,6,6,2,1,1,0,1
1396,26/02/2017,Inter,Roma,1,3,A,0,1,A,13,12,3,5,12,22,10,2,2,2,0,0
1397,26/02/2017,Lazio,Udinese,1,0,H,0,0,D,8,13,2,3,13,17,5,6,2,3,0,0
1398,26/02/2017,Palermo,Sampdoria,1,1,D,1,0,H,16,11,6,3,11,15,7,5,2,2,0,0
1399,26/02/2017,Sassuolo,Milan,0,1,A,0,1,A,12,13,5,6,20,17,14,8,6,3,0,0
1400,27/02/2017,Fiorentina,Torino,2,2,D,2,0,H,19,13,7,5,17,11,9,6,1,2,0,0
1401,04/03/2017,Milan,Chievo,3,1,H,1,1,D,22,9,6,3,17,15,11,7,2,1,0,0
1402,04/03/2017,Roma,Napoli,1,2,A,0,1,A,22,13,4,4,11,12,6,6,3,2,0,0
1403,04/03/2017,Sampdoria,Pescara,3,1,H,1,1,D,19,11,7,4,18,12,7,2,0,2,0,0
1404,05/03/2017,Atalanta,Fiorentina,0,0,D,0,0,D,16,9,4,2,18,15,9,5,2,4,0,0
1405,05/03/2017,Bologna,Lazio,0,2,A,0,1,A,9,13,3,6,9,19,1,6,2,1,0,0
1406,05/03/2017,Cagliari,Inter,1,5,A,1,2,A,7,22,4,10,10,13,6,11,2,0,0,0
1407,05/03/2017,Crotone,Sassuolo,0,0,D,0,0,D,16,9,1,1,15,11,8,9,3,1,0,0
1408,05/03/2017,Empoli,Genoa,0,2,A,0,0,D,7,8,2,4,7,23,3,1,3,2,0,0
1409,05/03/2017,Torino,Palermo,3,1,H,0,1,A,25,7,6,3,14,12,10,1,0,2,0,1
1410,05/03/2017,Udinese,Juventus,1,1,D,1,0,H,10,9,5,3,17,20,3,7,2,2,0,0
1411,10/03/2017,Juventus,Milan,2,1,H,1,1,D,24,6,11,2,8,21,10,2,3,4,0,1
1412,11/03/2017,Genoa,Sampdoria,0,1,A,0,0,D,7,13,3,4,16,6,5,2,4,4,0,0
1413,12/03/2017,Chievo,Empoli,4,0,H,2,0,H,13,12,9,4,16,18,2,6,0,1,0,0
1414,12/03/2017,Fiorentina,Cagliari,1,0,H,0,0,D,26,12,9,5,8,8,8,3,2,1,0,0
1415,12/03/2017,Inter,Atalanta,7,1,H,5,1,H,12,10,8,3,19,16,6,7,3,4,0,0
1416,12/03/2017,Napoli,Crotone,3,0,H,1,0,H,15,6,6,2,10,10,10,2,1,3,0,0
1417,12/03/2017,Palermo,Roma,0,3,A,0,1,A,9,15,3,5,12,12,5,4,2,3,0,0
1418,12/03/2017,Pescara,Udinese,1,3,A,0,1,A,12,10,3,6,12,14,4,3,2,3,0,0
1419,12/03/2017,Sassuolo,Bologna,0,1,A,0,0,D,13,11,5,1,20,15,7,7,3,5,0,0
1420,13/03/2017,Lazio,Torino,3,1,H,0,0,D,23,6,5,2,20,11,6,2,3,1,0,0
1421,18/03/2017,Milan,Genoa,1,0,H,1,0,H,20,8,5,2,7,14,5,5,1,2,0,0
1422,18/03/2017,Torino,Inter,2,2,D,1,1,D,17,19,5,4,19,10,5,8,1,0,0,0
1423,19/03/2017,Atalanta,Pescara,3,0,H,1,0,H,18,6,7,1,19,15,7,5,2,2,0,0
1424,19/03/2017,Bologna,Chievo,4,1,H,0,1,A,18,11,5,4,19,16,8,3,2,3,0,0
1425,19/03/2017,Cagliari,Lazio,0,0,D,0,0,D,4,14,1,4,11,14,3,9,3,2,0,0
1426,19/03/2017,Crotone,Fiorentina,0,1,A,0,0,D,11,27,1,10,16,14,2,1,1,1,0,0
1427,19/03/2017,Empoli,Napoli,2,3,A,0,3,A,10,11,4,6,25,16,2,1,3,4,0,0
1428,19/03/2017,Roma,Sassuolo,3,1,H,2,1,H,22,9,8,4,6,9,11,7,1,2,0,0
1429,19/03/2017,Sampdoria,Juventus,0,1,A,0,1,A,10,9,5,5,6,10,2,5,1,1,0,0
1430,19/03/2017,Udinese,Palermo,4,1,H,1,1,D,13,6,10,2,16,20,5,5,3,2,0,1
1431,01/04/2017,Roma,Empoli,2,0,H,1,0,H,20,12,5,3,17,6,14,4,0,1,0,0
1432,01/04/2017,Sassuolo,Lazio,1,2,A,1,1,D,9,12,3,4,13,12,2,3,2,4,0,0
1433,02/04/2017,Chievo,Crotone,1,2,A,0,0,D,16,16,4,7,9,9,2,8,2,2,0,0
1434,02/04/2017,Fiorentina,Bologna,1,0,H,0,0,D,18,5,6,1,12,13,11,1,3,2,0,0
1435,02/04/2017,Genoa,Atalanta,0,5,A,0,2,A,8,22,4,13,14,16,3,7,3,1,1,0
1436,02/04/2017,Napoli,Juventus,1,1,D,0,1,A,17,4,4,1,11,9,5,2,1,0,0,0
1437,02/04/2017,Palermo,Cagliari,1,3,A,1,0,H,14,17,5,9,13,15,13,4,3,1,0,0
1438,02/04/2017,Pescara,Milan,1,1,D,1,1,D,8,26,3,5,26,9,5,7,5,3,0,0
1439,02/04/2017,Torino,Udinese,2,2,D,0,0,D,22,8,7,3,14,16,13,2,1,3,0,0
1440,03/04/2017,Inter,Sampdoria,1,2,A,1,0,H,18,11,5,3,14,12,16,2,2,0,0,0
1441,08/04/2017,Atalanta,Sassuolo,1,1,D,0,1,A,18,4,7,2,13,15,11,2,3,4,0,0
1442,08/04/2017,Empoli,Pescara,1,1,D,1,1,D,14,14,4,4,15,15,7,5,2,3,0,0
1443,08/04/2017,Juventus,Chievo,2,0,H,1,0,H,17,10,6,3,8,12,10,2,1,2,0,0
1444,09/04/2017,Bologna,Roma,0,3,A,0,2,A,13,11,4,5,14,9,6,5,3,2,0,0
1445,09/04/2017,Cagliari,Torino,2,3,A,1,2,A,10,13,2,5,22,13,5,2,2,3,0,1
1446,09/04/2017,Crotone,Inter,2,1,H,2,0,H,12,17,7,4,15,14,3,7,4,2,0,0
1447,09/04/2017,Lazio,Napoli,0,3,A,0,1,A,17,12,5,7,10,7,3,4,3,3,0,0
1448,09/04/2017,Milan,Palermo,4,0,H,3,0,H,14,8,10,2,10,14,8,5,1,2,0,1
1449,09/04/2017,Sampdoria,Fiorentina,2,2,D,1,0,H,10,19,4,4,19,15,4,10,2,1,0,0
1450,09/04/2017,Udinese,Genoa,3,0,H,2,0,H,9,13,3,3,13,13,7,5,2,2,0,0
1451,15/04/2017,Cagliari,Chievo,4,0,H,3,0,H,23,16,11,2,20,16,1,4,2,2,0,0
1452,15/04/2017,Fiorentina,Empoli,1,2,A,0,1,A,18,11,7,5,17,18,8,7,4,5,1,0
1453,15/04/2017,Genoa,Lazio,2,2,D,1,1,D,13,21,6,6,15,13,7,7,4,4,0,0
1454,15/04/2017,Inter,Milan,2,2,D,2,0,H,10,14,4,6,11,10,2,8,3,2,0,0
1455,15/04/2017,Napoli,Udinese,3,0,H,0,0,D,19,7,6,2,8,8,15,2,0,1,0,0
1456,15/04/2017,Palermo,Bologna,0,0,D,0,0,D,16,7,2,4,14,10,3,5,4,2,0,1
1457,15/04/2017,Pescara,Juventus,0,2,A,0,2,A,6,14,2,7,19,12,2,1,4,1,0,0
1458,15/04/2017,Roma,Atalanta,1,1,D,0,1,A,21,6,5,1,8,21,11,3,2,3,0,0
1459,15/04/2017,Sassuolo,Sampdoria,2,1,H,0,1,A,8,13,3,3,13,14,11,6,3,2,0,0
1460,15/04/2017,Torino,Crotone,1,1,D,0,0,D,24,8,8,1,12,12,11,5,2,3,0,0
1461,22/04/2017,Atalanta,Bologna,3,2,H,2,1,H,5,11,3,6,17,19,3,3,2,3,0,0
1462,22/04/2017,Fiorentina,Inter,5,4,H,1,2,A,13,10,9,6,10,11,7,10,3,1,0,0
1463,23/04/2017,Chievo,Torino,1,3,A,0,0,D,13,22,3,5,12,11,5,9,1,1,0,0
1464,23/04/2017,Juventus,Genoa,4,0,H,3,0,H,18,11,4,2,10,13,4,2,0,1,0,0
1465,23/04/2017,Lazio,Palermo,6,2,H,5,0,H,17,7,7,2,10,8,5,2,1,1,0,0
1466,23/04/2017,Milan,Empoli,1,2,A,0,1,A,28,11,12,7,15,17,10,4,3,4,0,0
1467,23/04/2017,Sampdoria,Crotone,1,2,A,1,0,H,10,14,5,6,9,13,5,9,2,3,0,0
1468,23/04/2017,Sassuolo,Napoli,2,2,D,0,0,D,8,20,4,6,9,16,2,9,3,1,0,0
1469,23/04/2017,Udinese,Cagliari,2,1,H,0,0,D,18,12,5,3,11,15,7,2,1,1,0,0
1470,24/04/2017,Pescara,Roma,1,4,A,0,2,A,16,23,4,6,10,12,9,5,2,0,0,0
1471,28/04/2017,Atalanta,Juventus,2,2,D,1,0,H,13,16,7,8,13,9,7,10,3,2,0,0
1472,29/04/2017,Torino,Sampdoria,1,1,D,0,1,A,25,7,5,4,12,9,4,3,1,2,0,0
1473,30/04/2017,Bologna,Udinese,4,0,H,2,0,H,11,6,6,2,13,13,5,10,1,3,0,0
1474,30/04/2017,Cagliari,Pescara,1,0,H,1,0,H,15,14,4,8,16,17,3,5,1,4,0,0
1475,30/04/2017,Crotone,Milan,1,1,D,1,0,H,11,13,3,7,17,14,6,11,3,1,0,1
1476,30/04/2017,Empoli,Sassuolo,1,3,A,1,2,A,18,11,9,6,11,13,12,4,2,3,0,0
1477,30/04/2017,Genoa,Chievo,1,2,A,1,0,H,15,8,1,2,15,16,3,4,1,2,0,1
1478,30/04/2017,Inter,Napoli,0,1,A,0,1,A,14,16,3,4,9,9,8,4,2,2,0,0
1479,30/04/2017,Palermo,Fiorentina,2,0,H,1,0,H,10,13,2,3,10,9,1,9,2,2,0,1
1480,30/04/2017,Roma,Lazio,1,3,A,1,1,D,12,14,6,7,10,10,8,5,0,4,1,0
1481,06/05/2017,Juventus,Torino,1,1,D,0,0,D,22,9,5,2,15,11,12,1,3,2,0,1
1482,06/05/2017,Napoli,Cagliari,3,1,H,1,0,H,28,8,9,3,4,6,7,2,1,0,0,0
1483,07/05/2017,Chievo,Palermo,1,1,D,0,0,D,5,15,2,5,20,20,5,7,3,3,0,0
1484,07/05/2017,Empoli,Bologna,3,1,H,2,1,H,20,6,8,3,20,18,5,1,1,2,0,0
1485,07/05/2017,Genoa,Inter,1,0,H,0,0,D,10,11,5,4,16,26,4,3,4,2,0,1
1486,07/05/2017,Lazio,Sampdoria,7,3,H,5,1,H,19,8,11,7,13,6,11,2,0,1,0,1
1487,07/05/2017,Milan,Roma,1,4,A,0,2,A,13,24,2,10,12,9,9,7,4,1,1,0
1488,07/05/2017,Pescara,Crotone,0,1,A,0,0,D,10,13,2,3,15,21,5,6,3,2,1,0
1489,07/05/2017,Sassuolo,Fiorentina,2,2,D,0,1,A,12,13,8,6,16,19,10,6,5,2,0,1
1490,07/05/2017,Udinese,Atalanta,1,1,D,0,1,A,12,9,5,4,15,19,3,5,4,3,0,0
1491,13/05/2017,Atalanta,Milan,1,1,D,1,0,H,14,13,7,4,11,8,10,5,2,1,0,0
1492,13/05/2017,Fiorentina,Lazio,3,2,H,0,0,D,18,14,9,5,14,17,4,6,2,3,0,0
1493,14/05/2017,Bologna,Pescara,3,1,H,1,1,D,15,15,7,4,9,13,9,5,2,2,0,0
1494,14/05/2017,Cagliari,Empoli,3,2,H,3,0,H,15,12,6,3,17,11,1,5,2,2,0,0
1495,14/05/2017,Crotone,Udinese,1,0,H,1,0,H,11,13,7,4,13,10,4,8,2,2,0,0
1496,14/05/2017,Inter,Sassuolo,1,2,A,0,1,A,23,12,7,4,13,13,15,2,3,1,0,0
1497,14/05/2017,Palermo,Genoa,1,0,H,1,0,H,10,13,3,3,18,18,3,9,1,1,0,0
1498,14/05/2017,Roma,Juventus,3,1,H,1,1,D,14,16,7,5,9,6,5,6,3,2,0,0
1499,14/05/2017,Sampdoria,Chievo,1,1,D,1,0,H,12,7,3,1,17,14,5,1,2,4,0,0
1500,14/05/2017,Torino,Napoli,0,5,A,0,1,A,10,15,1,6,12,9,2,7,2,1,0,0
1501,20/05/2017,Chievo,Roma,3,5,A,2,2,D,11,19,4,11,11,11,3,6,2,0,0,0
1502,20/05/2017,Napoli,Fiorentina,4,1,H,2,0,H,19,14,9,5,10,8,5,6,2,1,0,0
1503,21/05/2017,Empoli,Atalanta,0,1,A,0,1,A,8,13,3,5,16,17,6,5,3,2,0,0
1504,21/05/2017,Genoa,Torino,2,1,H,1,0,H,8,4,4,1,17,20,4,5,2,5,0,0
1505,21/05/2017,Juventus,Crotone,3,0,H,2,0,H,19,9,7,2,13,14,9,2,1,1,0,0
1506,21/05/2017,Lazio,Inter,1,3,A,1,2,A,7,9,1,3,18,14,6,6,2,2,2,0
1507,21/05/2017,Milan,Bologna,3,0,H,0,0,D,23,8,6,0,9,8,10,3,2,2,0,0
1508,21/05/2017,Sassuolo,Cagliari,6,2,H,4,1,H,13,14,8,6,13,22,4,10,1,5,0,0
1509,21/05/2017,Udinese,Sampdoria,1,1,D,1,0,H,12,8,3,4,9,11,6,5,1,2,2,1
1510,22/05/2017,Pescara,Palermo,2,0,H,1,0,H,12,12,4,3,18,10,2,2,2,0,0,0
1511,27/05/2017,Atalanta,Chievo,1,0,H,0,0,D,13,6,6,3,15,8,6,5,1,0,0,0
1512,27/05/2017,Bologna,Juventus,1,2,A,0,0,D,8,17,2,7,17,8,3,10,3,1,0,0
1513,28/05/2017,Cagliari,Milan,2,1,H,1,0,H,17,18,9,7,16,13,6,6,3,1,0,1
1514,28/05/2017,Crotone,Lazio,3,1,H,2,1,H,11,9,5,3,13,13,3,5,3,3,0,1
1515,28/05/2017,Fiorentina,Pescara,2,2,D,0,1,A,24,15,8,6,15,13,6,10,2,1,1,0
1516,28/05/2017,Inter,Udinese,5,2,H,3,0,H,17,17,6,4,15,1,6,7,2,1,0,0
1517,28/05/2017,Palermo,Empoli,2,1,H,0,0,D,10,17,5,4,18,16,0,7,3,4,0,0
1518,28/05/2017,Roma,Genoa,3,2,H,1,1,D,24,13,7,4,8,14,6,2,2,0,0,0
1519,28/05/2017,Sampdoria,Napoli,2,4,A,0,2,A,12,22,2,7,9,8,5,10,1,0,0,0
1520,28/05/2017,Torino,Sassuolo,5,3,H,3,2,H,16,21,9,7,16,6,6,10,2,0,0,0
1521,19/08/2017,Juventus,Cagliari,3,0,H,2,0,H,17,5,7,2,13,11,4,1,1,0,0,0
1522,19/08/2017,Verona,Napoli,1,3,A,0,2,A,12,22,4,12,7,9,3,6,2,2,0,1
1523,20/08/2017,Atalanta,Roma,0,1,A,0,1,A,14,6,6,1,14,16,4,1,1,2,0,0
1524,20/08/2017,Bologna,Torino,1,1,D,1,1,D,13,9,3,3,18,10,0,8,2,1,0,0
1525,20/08/2017,Crotone,Milan,0,3,A,0,3,A,6,19,2,10,9,14,2,9,1,3,1,0
1526,20/08/2017,Inter,Fiorentina,3,0,H,2,0,H,16,15,6,3,7,13,9,7,0,1,0,0
1527,20/08/2017,Lazio,Spal,0,0,D,0,0,D,23,9,13,2,20,4,9,5,2,2,0,0
1528,20/08/2017,Sampdoria,Benevento,2,1,H,1,1,D,16,18,6,7,10,10,6,7,1,2,0,0
1529,20/08/2017,Sassuolo,Genoa,0,0,D,0,0,D,14,12,3,4,16,28,2,5,2,3,0,0
1530,20/08/2017,Udinese,Chievo,1,2,A,1,1,D,18,10,5,3,11,10,5,4,2,2,0,0
1531,26/08/2017,Benevento,Bologna,0,1,A,0,0,D,15,14,5,4,10,13,6,2,1,3,0,0
1532,26/08/2017,Genoa,Juventus,2,4,A,2,2,D,9,17,3,7,13,8,1,4,4,3,0,0
1533,26/08/2017,Roma,Inter,1,3,A,1,0,H,18,14,3,8,12,8,12,6,1,1,0,0
1534,27/08/2017,Chievo,Lazio,1,2,A,1,1,D,13,13,5,3,8,8,9,6,1,1,0,0
1535,27/08/2017,Crotone,Verona,0,0,D,0,0,D,13,5,4,0,13,11,1,3,1,3,0,0
1536,27/08/2017,Fiorentina,Sampdoria,1,2,A,0,2,A,25,12,10,5,20,11,14,7,3,4,0,0
1537,27/08/2017,Milan,Cagliari,2,1,H,1,0,H,15,14,5,4,20,17,2,6,2,1,0,0
1538,27/08/2017,Napoli,Atalanta,3,1,H,0,1,A,10,14,4,2,15,9,9,6,1,2,0,0
1539,27/08/2017,Spal,Udinese,3,2,H,1,0,H,10,11,4,3,9,14,0,7,3,1,0,0
1540,27/08/2017,Torino,Sassuolo,3,0,H,1,0,H,14,19,5,2,13,16,5,11,1,1,0,0
1541,09/09/2017,Juventus,Chievo,3,0,H,1,0,H,15,15,4,2,10,7,10,6,2,1,0,0
1542,10/09/2017,Atalanta,Sassuolo,2,1,H,1,1,D,9,16,3,3,13,18,3,7,0,1,0,0
1543,10/09/2017,Benevento,Torino,0,1,A,0,0,D,15,16,5,6,13,22,2,10,2,2,0,0
1544,10/09/2017,Bologna,Napoli,0,3,A,0,0,D,5,17,2,7,10,16,5,7,5,1,0,0
1545,10/09/2017,Cagliari,Crotone,1,0,H,1,0,H,13,9,4,2,16,16,6,4,2,1,0,0
1546,10/09/2017,Inter,Spal,2,0,H,1,0,H,19,9,7,1,14,13,8,5,2,2,0,0
1547,10/09/2017,Lazio,Milan,4,1,H,2,0,H,12,18,7,6,14,12,3,5,1,1,0,0
1548,10/09/2017,Udinese,Genoa,1,0,H,1,0,H,14,12,5,2,12,17,1,8,4,0,1,1
1549,10/09/2017,Verona,Fiorentina,0,5,A,0,3,A,14,20,2,10,12,11,8,6,2,1,0,0
1550,16/09/2017,Crotone,Inter,0,2,A,0,0,D,12,7,4,3,10,6,8,6,1,2,0,0
1551,16/09/2017,Fiorentina,Bologna,2,1,H,0,0,D,14,6,4,2,16,8,7,3,1,3,0,0
1552,16/09/2017,Roma,Verona,3,0,H,2,0,H,30,8,10,1,7,12,8,1,1,1,0,1
1553,17/09/2017,Chievo,Atalanta,1,1,D,0,0,D,15,10,4,6,13,11,6,5,2,0,0,0
1554,17/09/2017,Genoa,Lazio,2,3,A,0,1,A,5,18,4,6,10,12,2,1,1,2,0,0
1555,17/09/2017,Milan,Udinese,2,1,H,2,1,H,21,4,7,2,13,10,10,3,1,2,0,0
1556,17/09/2017,Napoli,Benevento,6,0,H,4,0,H,27,6,14,0,6,7,8,1,0,1,0,0
1557,17/09/2017,Sassuolo,Juventus,1,3,A,0,1,A,13,14,4,6,15,13,3,4,1,2,0,0
1558,17/09/2017,Spal,Cagliari,0,2,A,0,1,A,12,11,3,3,12,21,7,4,1,3,0,0
1559,17/09/2017,Torino,Sampdoria,2,2,D,2,2,D,13,11,3,5,14,15,3,6,2,1,0,0
1560,19/09/2017,Bologna,Inter,1,1,D,1,0,H,14,11,3,3,12,18,4,11,4,3,0,0
1561,20/09/2017,Atalanta,Crotone,5,1,H,3,0,H,14,7,11,5,5,19,3,3,0,1,0,0
1562,20/09/2017,Benevento,Roma,0,4,A,0,2,A,16,21,5,7,10,8,2,9,2,0,0,0
1563,20/09/2017,Cagliari,Sassuolo,0,1,A,0,0,D,17,14,3,6,21,10,5,2,3,3,0,0
1564,20/09/2017,Genoa,Chievo,1,1,D,0,0,D,11,16,2,7,19,7,6,2,1,2,0,0
1565,20/09/2017,Juventus,Fiorentina,1,0,H,0,0,D,12,9,5,0,10,23,3,1,1,2,0,1
1566,20/09/2017,Lazio,Napoli,1,4,A,1,0,H,4,17,2,11,9,13,3,2,2,3,0,0
1567,20/09/2017,Milan,Spal,2,0,H,1,0,H,20,6,7,0,19,15,9,8,1,2,0,0
1568,20/09/2017,Udinese,Torino,2,3,A,0,2,A,16,13,6,8,17,13,12,1,1,5,0,0
1569,20/09/2017,Verona,Sampdoria,0,0,D,0,0,D,14,17,6,5,17,6,4,7,3,1,0,0
1570,23/09/2017,Juventus,Torino,4,0,H,2,0,H,23,6,10,1,16,12,6,3,1,4,0,1
1571,23/09/2017,Roma,Udinese,3,1,H,3,0,H,18,14,8,5,9,10,5,8,0,1,0,0
1572,23/09/2017,Spal,Napoli,2,3,A,1,1,D,6,21,2,12,9,11,4,6,3,1,0,0
1573,24/09/2017,Cagliari,Chievo,0,2,A,0,0,D,15,16,3,4,25,16,6,2,2,2,1,0
1574,24/09/2017,Crotone,Benevento,2,0,H,1,0,H,17,16,4,2,12,12,2,7,0,0,0,0
1575,24/09/2017,Fiorentina,Atalanta,1,1,D,1,0,H,10,16,2,5,22,11,3,8,2,5,0,0
1576,24/09/2017,Inter,Genoa,1,0,H,0,0,D,14,9,7,3,10,14,8,4,0,2,0,2
1577,24/09/2017,Sampdoria,Milan,2,0,H,0,0,D,12,6,4,0,13,17,7,4,0,2,0,0
1578,24/09/2017,Sassuolo,Bologna,0,1,A,0,0,D,8,8,3,4,11,15,3,6,3,4,1,0
1579,24/09/2017,Verona,Lazio,0,3,A,0,2,A,9,12,2,5,8,13,3,4,2,2,0,0
1580,30/09/2017,Genoa,Bologna,0,1,A,0,0,D,18,8,7,4,15,9,10,3,4,2,0,0
1581,30/09/2017,Udinese,Sampdoria,4,0,H,1,0,H,15,13,7,2,12,10,3,4,4,2,0,1
1582,01/10/2017,Atalanta,Juventus,2,2,D,1,2,A,7,16,3,8,22,11,0,3,3,1,0,0
1583,01/10/2017,Benevento,Inter,1,2,A,1,2,A,11,22,2,7,13,10,1,11,2,3,0,0
1584,01/10/2017,Chievo,Fiorentina,2,1,H,1,1,D,13,22,6,4,10,10,3,7,2,1,0,0
1585,01/10/2017,Lazio,Sassuolo,6,1,H,1,1,D,22,8,13,6,13,8,5,4,2,3,0,0
1586,01/10/2017,Milan,Roma,0,2,A,0,0,D,17,11,3,6,15,8,5,5,3,1,1,0
1587,01/10/2017,Napoli,Cagliari,3,0,H,2,0,H,25,4,6,0,6,10,7,2,0,0,0,0
1588,01/10/2017,Spal,Crotone,1,1,D,1,0,H,17,13,5,4,12,17,12,6,2,1,0,0
1589,01/10/2017,Torino,Verona,2,2,D,2,0,H,12,20,5,7,11,15,6,5,1,4,0,1
1590,14/10/2017,Juventus,Lazio,1,2,A,1,0,H,18,10,6,5,10,14,4,2,2,1,0,0
1591,14/10/2017,Roma,Napoli,0,1,A,0,1,A,10,16,2,6,12,9,5,2,2,2,0,0
1592,15/10/2017,Bologna,Spal,2,1,H,1,0,H,14,7,2,2,20,14,2,5,2,2,0,0
1593,15/10/2017,Cagliari,Genoa,2,3,A,0,2,A,12,18,7,11,13,14,6,7,2,0,0,0
1594,15/10/2017,Crotone,Torino,2,2,D,1,0,H,9,21,3,9,15,7,3,8,1,0,0,0
1595,15/10/2017,Fiorentina,Udinese,2,1,H,1,0,H,13,8,6,2,11,14,4,4,1,1,0,0
1596,15/10/2017,Inter,Milan,3,2,H,1,0,H,15,21,6,6,17,12,2,7,6,2,0,0
1597,15/10/2017,Sampdoria,Atalanta,3,1,H,0,1,A,11,21,7,11,10,14,4,6,3,3,0,0
1598,15/10/2017,Sassuolo,Chievo,0,0,D,0,0,D,18,9,4,2,8,15,6,8,2,0,0,0
1599,16/10/2017,Verona,Benevento,1,0,H,0,0,D,13,8,3,1,15,12,5,3,4,3,0,1
1600,21/10/2017,Napoli,Inter,0,0,D,0,0,D,12,11,3,2,9,9,5,7,1,1,0,0
1601,21/10/2017,Sampdoria,Crotone,5,0,H,3,0,H,6,8,5,2,11,20,4,0,1,3,0,0
1602,22/10/2017,Atalanta,Bologna,1,0,H,0,0,D,20,6,2,0,12,15,10,3,3,4,0,1
1603,22/10/2017,Benevento,Fiorentina,0,3,A,0,1,A,9,14,1,7,16,18,3,5,2,1,0,0
1604,22/10/2017,Chievo,Verona,3,2,H,2,1,H,22,11,8,3,8,11,5,4,2,3,0,1
1605,22/10/2017,Lazio,Cagliari,3,0,H,2,0,H,10,12,3,5,12,15,4,5,1,4,0,0
1606,22/10/2017,Milan,Genoa,0,0,D,0,0,D,18,12,7,2,14,21,5,3,0,2,1,0
1607,22/10/2017,Spal,Sassuolo,0,1,A,0,1,A,13,12,2,2,18,15,10,3,3,3,0,1
1608,22/10/2017,Torino,Roma,0,1,A,0,0,D,5,16,0,5,26,14,0,5,1,1,0,0
1609,22/10/2017,Udinese,Juventus,2,6,A,1,2,A,11,13,4,5,19,9,1,6,6,3,0,1
1610,24/10/2017,Inter,Sampdoria,3,2,H,2,0,H,24,12,8,2,12,11,8,4,2,2,0,0
1611,25/10/2017,Atalanta,Verona,3,0,H,0,0,D,23,11,7,4,7,14,5,5,0,0,0,0
1612,25/10/2017,Bologna,Lazio,1,2,A,0,2,A,7,14,3,3,12,9,10,4,2,2,0,0
1613,25/10/2017,Cagliari,Benevento,2,1,H,1,0,H,13,9,5,3,26,15,5,2,5,1,0,0
1614,25/10/2017,Chievo,Milan,1,4,A,0,2,A,9,17,3,4,12,10,1,1,2,3,0,0
1615,25/10/2017,Fiorentina,Torino,3,0,H,1,0,H,15,5,7,0,22,22,5,6,1,3,0,1
1616,25/10/2017,Genoa,Napoli,2,3,A,1,2,A,7,19,4,6,8,5,1,4,1,1,0,0
1617,25/10/2017,Juventus,Spal,4,1,H,2,1,H,16,6,6,2,16,13,5,2,1,0,0,0
1618,25/10/2017,Roma,Crotone,1,0,H,1,0,H,20,3,4,2,8,9,10,1,0,1,0,0
1619,25/10/2017,Sassuolo,Udinese,0,1,A,0,1,A,11,8,3,2,15,19,6,3,2,3,0,0
1620,28/10/2017,Milan,Juventus,0,2,A,0,1,A,11,9,4,4,21,10,5,6,2,0,0,0
1621,28/10/2017,Roma,Bologna,1,0,H,1,0,H,15,10,3,2,10,13,7,5,1,4,0,0
1622,29/10/2017,Benevento,Lazio,1,5,A,0,3,A,19,12,6,9,12,10,2,6,1,1,0,0
1623,29/10/2017,Crotone,Fiorentina,2,1,H,2,1,H,11,17,5,3,19,17,3,5,3,3,0,0
1624,29/10/2017,Napoli,Sassuolo,3,1,H,2,1,H,26,8,9,1,14,13,6,5,2,2,0,0
